"AIRPORT_ID","LATITUDE","LONGITUDE",
10863,51.10527778,-114.37138889,
10865,-5.58333333,12.20000000,
10865,-5.59694444,12.18833333,
10865,-5.59722222,12.18805556,
10865,-5.59694444,12.18833333,
10865,-5.59722222,12.18805556,
10865,-5.59722222,12.18833333,
10866,-25.00027778,-53.50083333,
10866,-25.00027778,-53.50083333,
10866,-25.00027778,-53.50083333,
10866,-25.00027778,-53.50083333,
10866,-25.00027778,-53.50083333,
10866,-25.00027778,-53.50138889,
10867,44.27583333,-85.41916667,
10867,44.27527778,-85.41888889,
10868,33.93638889,-81.11583333,
10868,33.94055556,-81.11916667,
10868,33.93888889,-81.11944444,
10869,-4.90000000,-66.91666667,
10869,-4.87138889,-66.89750000,
10870,39.24722222,9.06111111,
10870,39.25138889,9.05416667,
10871,9.17555556,105.17944444,
10871,9.17555556,105.17944444,
10871,9.17750000,105.17777778,
10872,30.13750000,31.40694444,
10872,30.11527778,31.41388889,
10872,30.11666667,31.41388889,
10872,30.11527778,31.41388889,
10872,30.11666667,31.41388889,
10873,6.25000000,-62.83333333,
10873,6.23194444,-62.85472222,
10874,40.91388889,-81.44166667,
10874,40.91500000,-81.44361111,
10875,55.43638889,-5.68666667,
10875,55.43722222,-5.68638889,
10875,55.43750000,-5.68805556,
10875,55.43611111,-5.67833333,
10875,55.43722222,-5.68638889,
10875,55.43611111,-5.67833333,
10876,-20.01111111,-63.56111111,
10877,23.18333333,113.26666667,
10877,23.39250000,113.29888889,
10877,23.39083333,113.30500000,
10877,23.39250000,113.29888889,
10877,23.39083333,113.30500000,
10878,19.73277778,-72.19500000,
10878,19.73277778,-72.19472222,
10878,19.72722222,-72.19944444,
10878,19.73277778,-72.19472222,
10878,19.72722222,-72.19944444,
10879,46.87083333,-68.02083333,
10879,46.87138889,-68.01805556,
10879,46.87166667,-68.01805556,
10879,46.87138889,-68.01805556,
10879,46.87166667,-68.01805556,
10880,33.55694444,-7.66055556,
10880,33.55750000,-7.66111111,
10881,24.31527778,-75.45222222,
10881,24.31527778,-75.45250000,
10881,24.31527778,-75.45222222,
10881,24.31527778,-75.45250000,
10882,-21.69916667,-41.30250000,
10882,-21.69833333,-41.30166667,
10882,-21.69833333,-41.30166667,
10882,-21.69833333,-41.30166667,
10883,54.93666667,-2.80944444,
10883,54.93750000,-2.80916667,
10884,4.82000000,-52.36333333,
10884,4.82000000,-52.36111111,
10884,4.82000000,-52.36111111,
10884,4.82000000,-52.36111111,
10884,4.82000000,-52.36111111,
10885,-31.53500000,145.79333333,
10885,-31.53833333,145.79388889,
10886,57.73777778,-135.12555556,
10887,-17.42833333,-66.17166667,
10887,-17.42111111,-66.17722222,
10887,-17.42111111,-66.17694444,
10887,-17.42111111,-66.17694444,
10887,-17.41833333,-66.17722222,
10887,-17.42027778,-66.17722222,
10887,-17.42111111,-66.17722222,
10887,-17.42027778,-66.17722222,
10888,39.61444444,-78.76611111,
10888,39.61555556,-78.76083333,
10888,39.61527778,-78.76138889,
10889,41.25888889,-95.75972222,
10889,41.26000000,-95.75861111,
10890,52.20555556,0.17638889,
10890,52.20500000,0.17500000,
10891,31.64777778,-2.25972222,
10892,39.40388889,-101.04666667,
10893,8.12805556,-63.53750000,
10893,8.12222222,-63.53694444,
10894,33.64361111,-88.44388889,
10894,33.64527778,-88.44583333,
10895,7.20000000,124.16666667,
10895,7.16472222,124.21027778,
10896,4.96361111,8.34277778,
10896,4.97611111,8.34722222,
10896,4.97611111,8.34722222,
10896,4.97611111,8.34722222,
10896,4.97611111,8.34722222,
10897,-35.30888889,149.19500000,
10897,-35.30694444,149.19500000,
10898,15.47166667,-90.40916667,
10898,15.46888889,-90.40666667,
10898,15.46916667,-90.40666667,
10898,15.46888889,-90.40666667,
10898,15.46916667,-90.40666667,
10899,-19.47861111,140.92611111,
10900,22.50000000,-78.50000000,
10900,22.46111111,-78.32861111,
10900,22.46083333,-78.32861111,
10900,22.46083333,-78.32861111,
10900,22.46111111,-78.32861111,
10900,22.46083333,-78.32861111,
10902,43.21583333,2.30694444,
10902,43.21611111,2.30583333,
10902,43.21611111,2.30583333,
10902,43.21611111,2.30583333,
10902,43.21611111,2.30583333,
10903,-46.56416667,-71.68833333,
10903,-46.58305556,-71.68666667,
10904,-27.18138889,-52.05055556,
10904,-27.18055556,-52.05277778,
10904,-27.18055556,-52.05277778,
10904,-27.18055556,-52.05277778,
10904,-27.18055556,-52.05277778,
10904,-27.18055556,-52.05166667,
10905,11.13694444,75.95111111,
10905,11.13611111,75.95555556,
10905,11.13777778,75.95055556,
10905,11.13611111,75.95555556,
10905,11.13777778,75.95055556,
10905,11.13777778,75.95055556,
10906,-12.18861111,96.83055556,
10906,-12.18833333,96.83388889,
10906,-12.18861111,96.83055556,
10906,-12.18833333,96.83388889,
10906,-12.18861111,96.83055556,
10907,-28.72388889,-49.42083333,
10908,34.52666667,65.27166667,
10908,34.52638889,65.27083333,
10908,34.52638889,65.27111111,
10908,34.52666667,65.27166667,
10908,34.52666667,65.27138889,
10908,34.52638889,65.27083333,
10908,34.52666667,65.27138889,
10909,-36.77361111,-73.06000000,
10909,-36.77277778,-73.06305556,
10909,-36.77138889,-73.06222222,
10909,-36.77277778,-73.06305556,
10909,-36.77138889,-73.06222222,
10910,37.98888889,-122.05555556,
10910,37.98972222,-122.05583333,
10910,37.98972222,-122.05694444,
10911,10.60527778,-66.98805556,
10911,10.60305556,-66.99055556,
10911,10.60305556,-66.99138889,
10911,10.60305556,-66.99027778,
10911,10.60305556,-66.99055556,
10911,10.60305556,-66.99027778,
10912,22.65250000,88.44916667,
10912,22.65250000,88.44916667,
10912,22.65250000,88.44916667,
10912,22.65583333,88.44694444,
10912,22.65444444,88.44666667,
10912,22.65472222,88.44666667,
10912,22.65583333,88.44694444,
10912,22.65472222,88.44666667,
10914,-16.05000000,-57.65000000,
10914,-16.04361111,-57.63000000,
10915,43.07250000,-92.61083333,
10915,43.07250000,-92.61083333,
10915,43.07361111,-92.61083333,
10915,43.07250000,-92.61083333,
10916,25.41750000,-77.88138889,
10916,25.41750000,-77.88138889,
10916,25.41722222,-77.88083333,
10917,55.19972222,-162.71972222,
10917,55.20527778,-162.72444444,
10917,55.20583333,-162.72638889,
10917,55.20527778,-162.72444444,
10917,55.20583333,-162.72638889,
10917,55.20583333,-162.72611111,
10918,37.70250000,-113.09611111,
10918,37.70083333,-113.09888889,
10919,46.57500000,12.11666667,
10919,46.57666667,12.11416667,
10919,46.57777778,12.11361111,
10919,46.57666667,12.11416667,
10919,46.57777778,12.11361111,
10920,49.00972222,2.54861111,
10920,49.01277778,2.55000000,
10920,49.01277778,2.55000000,
10920,49.01277778,2.55000000,
10920,49.01277778,2.55000000,
10921,33.61750000,-92.76333333,
10921,33.62277778,-92.76333333,
10922,-8.23333333,-49.28333333,
10922,-8.34777778,-49.30055556,
10922,-8.34833333,-49.30138889,
10923,65.90805556,-161.93833333,
10923,65.90777778,-161.92638889,
10924,34.26666667,-80.60000000,
10924,34.28361111,-80.56472222,
10925,42.83500000,-103.09777778,
10925,42.83750000,-103.09527778,
10926,60.49305556,-145.47000000,
10926,60.49305556,-145.47000000,
10926,60.49166667,-145.47750000,
10927,40.87555556,-74.28138889,
10927,40.87527778,-74.28138889,
10928,37.64861111,-97.25027778,
10928,37.64861111,-97.25055556,
10929,10.30750000,123.97944444,
10930,41.78000000,-124.23583333,
10930,41.78027778,-124.23666667,
10931,-32.13166667,133.70583333,
10931,-32.13055556,133.70972222,
10933,42.19777778,-72.53055556,
10933,42.19388889,-72.53472222,
10934,53.18000000,-2.97361111,
10934,53.17805556,-2.97777778,
10935,19.88638889,99.83055556,
10935,19.88555556,99.82555556,
10936,55.30333333,61.50666667,
10936,55.30583333,61.50361111,
10936,55.30583333,61.50361111,
10936,55.30583333,61.50361111,
10937,24.78333333,-76.30000000,
10937,24.78638889,-76.30305556,
10937,24.78638889,-76.29916667,
10937,24.78666667,-76.29861111,
10938,65.57472222,-144.78194444,
10938,65.57388889,-144.78083333,
10939,27.39250000,-109.83194444,
10939,27.39277778,-109.83305556,
10940,-11.42500000,15.10527778,
10940,-11.42750000,15.09861111,
10940,-11.42638889,15.10138889,
10940,-11.42750000,15.09861111,
10940,-11.42638889,15.10138889,
10941,-16.23333333,-62.08333333,
10941,-16.14388889,-62.02583333,
10941,-16.14333333,-62.02611111,
10941,-16.14388889,-62.02583333,
10941,-16.14333333,-62.02611111,
10942,43.54722222,6.95472222,
10942,43.54638889,6.95416667,
10942,43.54638889,6.95416667,
10942,43.54638889,6.95416667,
10942,43.54638889,6.95416667,
10942,43.54666667,6.95388889,
10943,49.65111111,-1.46527778,
10943,49.65000000,-1.47027778,
10943,49.65083333,-1.47527778,
10943,49.65083333,-1.47527778,
10943,49.65000000,-1.47027778,
10943,49.65083333,-1.47527778,
10943,49.65027778,-1.47027778,
10944,47.08333333,-0.87500000,
10944,47.08222222,-0.87694444,
10944,47.08222222,-0.87694444,
10944,47.08222222,-0.87694444,
10944,47.08222222,-0.87694444,
10945,34.67444444,-82.89027778,
10945,34.67194444,-82.88694444,
10945,34.67222222,-82.88583333,
10945,34.67194444,-82.88694444,
10945,34.67222222,-82.88583333,
10946,39.69861111,-85.13166667,
10946,39.69861111,-85.13166667,
10946,39.69805556,-85.13111111,
10947,30.77972222,-86.52250000,
10947,30.77888889,-86.52222222,
10948,65.05277778,-146.04500000,
10948,65.05194444,-146.04750000,
10949,36.66555556,-88.37111111,
10949,36.66444444,-88.37277778,
10950,37.30277778,-108.62722222,
10950,37.30305556,-108.62805556,
10951,58.21666667,-157.50000000,
10952,-22.92166667,-42.07416667,
10952,-22.92194444,-42.07111111,
10952,-22.92138889,-42.07166667,
10952,-22.92194444,-42.07111111,
10952,-22.92138889,-42.07166667,
10953,45.78583333,3.16750000,
10953,45.78583333,3.16750000,
10953,45.78666667,3.17000000,
10953,45.78666667,3.17000000,
10953,45.78666667,3.17000000,
10953,45.78666667,3.17000000,
10954,22.15000000,-80.41416667,
10954,22.14972222,-80.41444444,
10954,22.14972222,-80.41444444,
10954,22.15000000,-80.41416667,
10954,22.14972222,-80.41444444,
10955,61.02888889,-138.40750000,
10956,49.17333333,-0.44805556,
10956,49.17333333,-0.45000000,
10956,49.17333333,-0.45000000,
10956,49.17333333,-0.45000000,
10956,49.17333333,-0.45000000,
10957,-30.32166667,153.12083333,
10957,-30.32055556,153.11638889,
10958,32.95722222,-109.20500000,
10958,32.95694444,-109.21111111,
10959,39.60138889,19.91027778,
10959,39.60194444,19.91166667,
10959,39.60194444,19.91222222,
10959,39.60194444,19.91166667,
10959,39.60194444,19.91222222,
10960,37.09388889,-95.57166667,
10960,37.09416667,-95.57194444,
10960,37.09527778,-95.57444444,
10960,37.09388889,-95.57194444,
10960,37.09416667,-95.57194444,
10960,37.09388889,-95.57194444,
10961,55.47916667,-133.14611111,
10962,-15.65000000,-56.11666667,
10962,-15.65305556,-56.11666667,
10962,-15.65277778,-56.11666667,
10962,-15.65305556,-56.11666667,
10963,-5.45916667,148.43250000,
10963,-5.45277778,148.42361111,
10964,38.53944444,-76.02777778,
10964,38.53944444,-76.03027778,
10964,38.53944444,-76.03027778,
10964,38.53944444,-76.03027778,
10964,38.53944444,-76.03027778,
10965,41.56527778,-81.48666667,
10965,41.56500000,-81.48638889,
10965,41.56444444,-81.48722222,
10966,-23.62500000,-46.66000000,
10966,-23.62666667,-46.65527778,
10967,37.22361111,-89.57166667,
10967,37.22527778,-89.57083333,
10968,-6.12583333,106.65777778,
10968,-6.12583333,106.65638889,
10969,9.25444444,124.70805556,
10969,9.25388889,124.70833333,
10969,9.25388889,124.70861111,
10969,9.25388889,124.70833333,
10969,9.25388889,124.70861111,
10970,50.86583333,7.14194444,
10970,50.86583333,7.14194444,
10970,50.86583333,7.14194444,
10970,50.86583333,7.14277778,
10970,50.86583333,7.14277778,
10970,50.86583333,7.14277778,
10970,50.86583333,7.14277778,
10970,50.86583333,7.13888889,
10971,34.75000000,113.66666667,
10971,34.51944444,113.84111111,
10971,34.51833333,113.84000000,
10971,34.51944444,113.84111111,
10971,34.51833333,113.84000000,
10972,22.25750000,91.82555556,
10973,43.90666667,125.19750000,
10974,-20.46333333,-54.67250000,
10974,-20.46861111,-54.67250000,
10974,-20.46861111,-54.67250000,
10974,-20.47000000,-54.67388889,
10974,-20.46861111,-54.67250000,
10974,-20.47000000,-54.67388889,
10975,38.98055556,-76.92277778,
10975,38.98055556,-76.92222222,
10976,8.28861111,-62.76027778,
10977,41.85888889,-87.60833333,
10978,8.41611111,124.61055556,
10978,8.41555556,124.61111111,
10979,32.95472222,-111.76611111,
10979,32.95500000,-111.76694444,
10980,35.03638889,-85.20361111,
10980,35.03527778,-85.20361111,
10981,-43.48833333,172.53333333,
10981,-43.48888889,172.53222222,
10982,33.26888889,-111.81111111,
10982,33.26916667,-111.81111111,
10983,51.95000000,-10.21666667,
10984,35.13750000,128.69777778,
10984,35.14055556,128.69694444,
10984,35.14055556,128.69611111,
10984,35.14055556,128.69694444,
10984,35.14055556,128.69611111,
10985,41.60000000,120.40000000,
10985,41.53833333,120.43444444,
10985,41.53861111,120.43416667,
10985,41.53833333,120.43444444,
10985,41.53861111,120.43416667,
10986,41.87388889,-87.75555556,
10987,44.51916667,-114.22000000,
10987,44.52305556,-114.21666667,
10987,44.52361111,-114.21805556,
10988,-9.08333333,-78.60000000,
10988,-9.14972222,-78.52388889,
10988,-9.14972222,-78.52361111,
10988,-9.14972222,-78.52388889,
10988,-9.14972222,-78.52361111,
10990,38.14138889,-78.45305556,
10990,38.13861111,-78.45277778,
10990,38.13972222,-78.45222222,
10990,38.13861111,-78.45277778,
10990,38.13972222,-78.45222222,
10991,65.48555556,-144.61083333,
10991,65.48583333,-144.61166667,
10991,65.48555556,-144.61083333,
10991,65.48583333,-144.61166667,
10992,35.53250000,24.14833333,
10992,35.53166667,24.14972222,
10992,35.53138889,24.15111111,
10993,46.81666667,1.70000000,
10994,32.89916667,-80.03888889,
10994,32.89861111,-80.04055556,
10995,-43.81194444,-176.46555556,
10996,61.57194444,-159.24500000,
10996,61.57916667,-159.21555556,
10997,39.85000000,98.41666667,
10997,39.85972222,98.33833333,
10997,39.85972222,98.33833333,
10997,39.85972222,98.33833333,
10997,39.85972222,98.33833333,
10998,9.42611111,-82.56277778,
10999,42.57638889,-121.87694444,
10999,42.58305556,-121.87611111,
10999,42.57944444,-121.87888889,
10999,42.58305556,-121.87611111,
10999,42.57944444,-121.87888889,
11000,41.79944444,12.59333333,
11000,41.79944444,12.59500000,
11000,41.79916667,12.59500000,
11001,33.40500000,-118.41583333,
11002,39.79583333,-121.85666667,
11002,39.79527778,-121.85833333,
11003,41.88444444,-91.70611111,
11003,41.88444444,-91.70611111,
11003,41.88472222,-91.71083333,
11004,40.49555556,-107.52500000,
11004,40.49527778,-107.52166667,
11005,36.18333333,113.10000000,
11006,-11.02638889,-68.75277778,
11006,-11.04083333,-68.78305556,
11006,-11.04083333,-68.78305556,
11006,-11.04083333,-68.78305556,
11006,-11.04083333,-68.78305556,
11006,-11.04055556,-68.78305556,
11007,66.64805556,-143.72916667,
11007,66.64500000,-143.74000000,
11008,64.90805556,-163.73305556,
11008,64.89777778,-163.70333333,
11008,64.89666667,-163.70361111,
11008,64.89777778,-163.70333333,
11008,64.89666667,-163.70361111,
11009,42.04722222,-94.79055556,
11009,42.04611111,-94.78888889,
11009,42.04666667,-94.78861111,
11009,42.04611111,-94.78888889,
11009,42.04666667,-94.78861111,
11010,-13.55694444,32.58722222,
11010,-13.55805556,32.58694444,
11010,-13.55777778,32.58694444,
11011,37.06111111,-89.21805556,
11011,37.06444444,-89.21972222,
11011,37.06416667,-89.21944444,
11011,37.06444444,-89.21972222,
11011,37.06416667,-89.21944444,
11013,46.24222222,-84.46611111,
11013,46.24194444,-84.46611111,
11013,46.25083333,-84.47250000,
11014,55.24777778,-132.32361111,
11015,12.69916667,-61.34250000,
11015,12.70083333,-61.34500000,
11016,-6.78972222,-79.83222222,
11016,-6.78750000,-79.82805556,
11017,36.99166667,14.60694444,
11017,36.99527778,14.60777778,
11018,-7.13333333,-78.50000000,
11018,-7.13916667,-78.48944444,
11019,11.02833333,77.04333333,
11019,11.03166667,77.04472222,
11019,11.03166667,77.04472222,
11019,11.03166667,77.04472222,
11019,11.03166667,77.04472222,
11020,-22.48722222,-68.91666667,
11020,-22.49833333,-68.90361111,
11020,-22.50000000,-68.90305556,
11020,-22.49833333,-68.90361111,
11020,-22.50000000,-68.90305556,
11020,-22.49833333,-68.90361111,
11020,-22.50000000,-68.90305556,
11021,60.50277778,-147.94027778,
11023,35.88611111,71.79444444,
11023,35.88611111,71.80000000,
11024,31.63722222,-106.42861111,
11024,31.63638889,-106.42861111,
11025,33.50555556,126.49500000,
11025,33.51222222,126.49250000,
11026,39.38722222,-97.15722222,
11027,39.29555556,-80.22944444,
11027,39.29666667,-80.22805556,
11027,39.29777778,-80.22750000,
11027,39.29666667,-80.22805556,
11027,39.29777778,-80.22750000,
11028,61.88555556,-158.13722222,
11028,61.86777778,-158.13500000,
11029,38.93472222,-122.62222222,
11030,29.71944444,106.64388889,
11030,29.71972222,106.64361111,
11030,29.72500000,106.65166667,
11030,29.71944444,106.64388889,
11030,29.72500000,106.65166667,
11031,34.29972222,-90.51222222,
11032,21.04222222,-86.87361111,
11033,-6.11777778,-50.00361111,
11033,-6.11777778,-50.00333333,
11034,60.54250000,-145.72666667,
11034,60.54388889,-145.72666667,
11034,60.54361111,-145.72583333,
11034,60.54388889,-145.72666667,
11034,60.54361111,-145.72583333,
11035,36.62083333,-87.41444444,
11035,36.62194444,-87.41500000,
11036,64.06777778,-141.94916667,
11036,64.07138889,-141.95222222,
11036,64.06666667,-141.95138889,
11036,64.07138889,-141.95222222,
11036,64.06666667,-141.95138889,
11037,9.57638889,-13.61083333,
11037,9.57694444,-13.61194444,
11038,23.43750000,91.19222222,
11038,23.43611111,91.19000000,
11038,23.43722222,91.18972222,
11038,23.43611111,91.19000000,
11038,23.43722222,91.18972222,
11038,23.43722222,91.18972222,
11039,53.84861111,-9.28027778,
11040,29.55694444,-95.13750000,
11041,33.12861111,-117.27972222,
11041,33.12861111,-117.27972222,
11041,33.12833333,-117.28000000,
11042,41.41083333,-81.84944444,
11042,41.40944444,-81.85500000,
11042,41.40944444,-81.85472222,
11042,41.40944444,-81.85500000,
11042,41.40944444,-81.85472222,
11043,64.30166667,-149.11777778,
11044,36.16055556,-120.35944444,
11044,36.16222222,-120.29472222,
11045,-31.77500000,149.60833333,
11045,-31.77333333,149.60944444,
11046,44.61305556,-88.73111111,
11046,44.61333333,-88.73083333,
11046,44.61305556,-88.73083333,
11046,44.61333333,-88.73083333,
11046,44.61305556,-88.73083333,
11047,46.78333333,23.68333333,
11047,46.78333333,23.68333333,
11047,46.78500000,23.68611111,
11047,46.78722222,23.68388889,
11047,46.78722222,23.68388889,
11047,46.78500000,23.68611111,
11047,46.78722222,23.68388889,
11048,35.53777778,-98.93166667,
11048,35.53833333,-98.93277778,
11049,30.58944444,-96.36444444,
11049,30.58861111,-96.36388889,
11049,30.58805556,-96.36250000,
11050,48.11888889,-123.49361111,
11050,48.12027778,-123.49972222,
11051,-7.33333333,-47.45000000,
11052,3.54611111,-76.38500000,
11052,3.54305556,-76.38166667,
11052,3.54305556,-76.37805556,
11053,58.84305556,-158.54305556,
11053,58.83361111,-158.52944444,
11054,19.27694444,-103.57750000,
11055,33.12972222,-115.52166667,
11055,33.13138889,-115.52138889,
11056,46.67388889,-122.98111111,
11056,46.67388889,-122.98111111,
11056,46.67694444,-122.98277778,
11057,35.21916667,-80.93583333,
11057,35.21388889,-80.94305556,
11057,35.21361111,-80.94916667,
11058,39.26194444,-85.89638889,
11058,39.26194444,-85.89638889,
11059,42.52777778,8.79166667,
11059,42.53083333,8.79305556,
11059,42.53083333,8.79305556,
11059,42.53083333,8.79305556,
11059,42.53083333,8.79305556,
11060,-28.03166667,145.62083333,
11060,-28.03000000,145.62222222,
11061,7.17500000,79.88472222,
11061,7.17500000,79.88472222,
11061,7.18111111,79.88388889,
11062,-34.62833333,148.04333333,
11062,-34.62388889,148.02805556,
11063,18.65000000,-91.80000000,
11063,18.65361111,-91.79888889,
11063,18.65194444,-91.79944444,
11063,18.65361111,-91.79888889,
11063,18.65194444,-91.79944444,
11064,45.63888889,5.88166667,
11064,45.63805556,5.88027778,
11064,45.63916667,5.88000000,
11064,45.63916667,5.88000000,
11064,45.63805556,5.88027778,
11064,45.63916667,5.88000000,
11064,45.63805556,5.88027778,
11065,-19.01111111,-57.67222222,
11065,-19.01194444,-57.67305556,
11065,-19.01138889,-57.67083333,
11065,-19.01138889,-57.67055556,
11065,-19.01194444,-57.67305556,
11065,-19.01138889,-57.67055556,
11066,39.99111111,-82.87833333,
11066,39.99805556,-82.89194444,
11066,39.99694444,-82.89222222,
11066,39.99694444,-82.89222222,
11066,39.99805556,-82.89194444,
11066,39.99694444,-82.89222222,
11067,40.03972222,-88.27972222,
11067,40.03888889,-88.27777778,
11068,23.21222222,119.41638889,
11069,17.45833333,-90.05333333,
11070,33.36666667,-7.58666667,
11070,33.36750000,-7.59000000,
11071,48.10722222,7.35944444,
11071,48.10972222,7.35888889,
11071,48.10972222,7.35888889,
11071,48.11027778,7.35916667,
11071,48.10972222,7.35888889,
11071,48.11027778,7.35916667,
11071,48.10972222,7.35888889,
11072,-2.24250000,-49.50694444,
11072,-2.24222222,-49.50750000,
11072,-2.24694444,-49.56027778,
11072,-2.24222222,-49.50750000,
11072,-2.24694444,-49.56027778,
11073,-6.02722222,144.97444444,
11073,-6.02388889,144.97083333,
11073,-6.02305556,144.97194444,
11073,-6.02388889,144.97083333,
11073,-6.02305556,144.97194444,
11073,-6.02388889,144.97083333,
11074,-36.79333333,175.51666667,
11074,-36.78944444,175.50722222,
11075,21.41861111,-77.84972222,
11075,21.42055556,-77.84750000,
11075,21.42027778,-77.84750000,
11075,21.42055556,-77.84750000,
11075,21.42027778,-77.84750000,
11076,47.16777778,-88.48638889,
11076,47.16833333,-88.48916667,
11077,31.00833333,-110.25361111,
11077,30.98305556,-110.27444444,
11078,-30.98083333,148.37833333,
11078,-30.98333333,148.37555556,
11079,-10.05000000,143.06666667,
11080,44.35000000,28.48333333,
11081,38.43055556,-105.10833333,
11081,38.42833333,-105.10611111,
11081,38.42861111,-105.10694444,
11081,38.42833333,-105.10694444,
11081,38.42833333,-105.10611111,
11081,38.42861111,-105.10694444,
11081,38.42833333,-105.10611111,
11081,38.42861111,-105.10694444,
11082,-19.63361111,-43.96888889,
11083,39.54250000,-97.65166667,
11083,39.54916667,-97.65222222,
11084,57.50361111,10.22944444,
11085,32.33722222,-104.26277778,
11085,32.33750000,-104.26333333,
11086,33.97083333,-117.64138889,
11086,33.97472222,-117.63638889,
11087,-27.44972222,-58.76222222,
11087,-27.44555556,-58.76194444,
11087,-27.44500000,-58.76166667,
11087,-27.44555556,-58.76194444,
11087,-27.44500000,-58.76166667,
11088,-26.32916667,-70.60416667,
11088,-26.33250000,-70.60722222,
11089,-16.88333333,145.75166667,
11089,-16.88583333,145.75527778,
11089,-16.87916667,145.74972222,
11090,31.63666667,-97.07222222,
11090,31.63777778,-97.07416667,
11090,31.63777778,-97.07416667,
11091,18.77194444,98.96833333,
11091,18.76833333,98.96277778,
11092,38.75944444,-109.74611111,
11092,38.75500000,-109.75472222,
11092,38.75777778,-109.75333333,
11092,38.75750000,-109.75361111,
11093,36.68194444,-121.76222222,
11093,36.68166667,-121.76166667,
11094,4.24472222,-74.64972222,
11094,4.24472222,-74.65000000,
11095,38.03055556,-120.41444444,
11096,-31.29722222,-57.99638889,
11096,-31.29694444,-57.99666667,
11097,44.51583333,-109.02750000,
11097,44.52027778,-109.02388889,
11098,47.77500000,-116.81777778,
11098,47.77444444,-116.81944444,
11099,28.23916667,-80.60777778,
11099,28.23500000,-80.61000000,
11099,28.23500000,-80.61027778,
11099,28.23500000,-80.61000000,
11100,5.07916667,-76.66333333,
11101,26.33111111,89.47194444,
11101,26.33055556,89.46722222,
11102,-31.33722222,149.27194444,
11102,-31.33250000,149.26722222,
11103,9.94444444,76.27194444,
11103,10.15111111,76.40055556,
11104,56.59861111,-6.61944444,
11104,56.60194444,-6.61777778,
11105,31.84111111,-99.40361111,
11106,43.20333333,-71.50222222,
11106,43.20277778,-71.50222222,
11107,6.35416667,2.38555556,
11107,6.35722222,2.38444444,
11108,-31.31305556,-64.19944444,
11108,-31.32361111,-64.20805556,
11109,38.80888889,-104.70916667,
11109,38.80583333,-104.70083333,
11110,28.45694444,-99.21861111,
11110,28.45666667,-99.22027778,
11110,28.45666667,-99.21833333,
11110,28.45583333,-99.21722222,
11110,28.45666667,-99.21833333,
11110,28.45583333,-99.21722222,
11110,28.45666667,-99.22027778,
11110,28.45583333,-99.21722222,
11111,38.81361111,-92.21916667,
11111,38.81805556,-92.21972222,
11111,38.81722222,-92.21805556,
11111,38.81805556,-92.21972222,
11111,38.81722222,-92.21805556,
11112,-21.80000000,117.76666667,
11113,4.37666667,-7.69555556,
11113,4.37916667,-7.69638889,
11114,8.63138889,-77.35111111,
11114,8.63250000,-77.35027778,
11115,-40.07583333,-71.13805556,
11115,-40.07527778,-71.13722222,
11116,-29.04444444,134.75277778,
11116,-29.04000000,134.72083333,
11117,19.83500000,-90.50944444,
11117,19.81666667,-90.50027778,
11118,55.60805556,12.63333333,
11118,55.61805556,12.65583333,
11119,-10.18166667,148.37916667,
11120,-27.29694444,-70.41388889,
11121,-23.00750000,-47.13444444,
11122,42.90861111,-106.46250000,
11122,42.90805556,-106.46444444,
11122,42.90583333,-106.46361111,
11122,42.90805556,-106.46444444,
11122,42.90583333,-106.46361111,
11123,38.57138889,-90.15722222,
11124,-33.96472222,18.60222222,
11124,-33.96472222,18.60222222,
11124,-33.96472222,18.60166667,
11124,-33.96500000,18.60166667,
11124,-33.96472222,18.60166667,
11124,-33.96500000,18.60166667,
11125,-7.26666667,-35.90000000,
11125,-7.27000000,-35.89638889,
11126,18.31222222,-65.30416667,
11126,18.31305556,-65.30472222,
11126,18.31305556,-65.30388889,
11126,18.31333333,-65.30444444,
11126,18.31305556,-65.30388889,
11127,50.96166667,1.95361111,
11127,50.96222222,1.95472222,
11128,39.38888889,-107.15944444,
11128,39.38888889,-107.16000000,
11130,34.71083333,-79.96166667,
11130,34.71083333,-79.96166667,
11130,34.71277778,-79.95694444,
11131,44.31888889,23.88638889,
11131,44.31805556,23.88861111,
11132,-29.52583333,148.57583333,
11132,-29.52194444,148.58222222,
11133,4.76666667,-75.93333333,
11134,-45.78722222,-67.46277778,
11134,-45.78527778,-67.46555556,
11135,33.81166667,-78.72416667,
11135,33.81166667,-78.72388889,
11136,30.33638889,-81.51444444,
11136,30.33638889,-81.51444444,
11136,30.33638889,-81.51444444,
11136,30.33638889,-81.51444444,
11137,22.75000000,-74.15000000,
11137,22.74666667,-74.18000000,
11137,22.74555556,-74.18222222,
11137,22.74555556,-74.18166667,
11137,22.74555556,-74.18250000,
11137,22.74555556,-74.18222222,
11137,22.74555556,-74.18250000,
11138,15.18055556,120.55666667,
11138,15.18611111,120.56027778,
11138,15.18777778,120.56305556,
11139,50.46166667,4.45500000,
11139,50.46000000,4.45305556,
11140,27.77000000,-97.50083333,
11140,27.77027778,-97.50111111,
11140,27.77111111,-97.50194444,
11140,27.77083333,-97.50111111,
11140,27.77111111,-97.50111111,
11140,27.77222222,-97.50250000,
11140,27.77027778,-97.50111111,
11140,27.77222222,-97.50250000,
11141,-17.65000000,-39.25388889,
11141,-17.65222222,-39.25305556,
11142,-29.86666667,-61.95000000,
11142,-29.87166667,-61.92694444,
11143,32.02750000,-96.39805556,
